unique_video_name,original prompts,model,prompt length,naturalness_score,text_similarity,BLIP_SIM,inception score,MOS Alignment,MOS Perception,Average Mos,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_roaring_lion_standing_proudly_on_a_rocky_outcrop.t2vsynthesis.mp4,A roaring lion standing proudly on a rocky outcrop,T2VSynthesis,Short,0.80640477,0.799028718,0.785210673,75.53367395,6.224422442,6.760519802,6.492471122,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_explorers_discovering_ancient_ruins_in_the_heart_of_a_dense_jungle.aphantasia.mp4,A group of explorers discovering ancient ruins in the heart of a dense jungle,Aphantasia,Long,0.21517563,0.709937269,0.490899124,15.25072713,4.349422442,3.774133663,4.061778053,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_full-body_portrait_showcases_a_half-fox_woman_with_fox_ears.t2vsynthesis.mp4,A full-body portrait showcases a half-fox woman with fox ears,T2VSynthesis,Average,0.34401673,0.672833659,0.647722816,17.57530665,6.370255776,6.267739274,6.318997525,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_slow-motion_shot_of_a_professional_athlete_performing_an_incredible_feat.t2vsynthesis.mp4,A slow-motion shot of a professional athlete performing an incredible feat,T2VSynthesis,Average,0.7718289,0.426539918,0.350935141,55.60317907,4.191831683,4.294966997,4.24339934,,,,,,,,
,,,,,,,,,,,,,,,,,,
Waves_crashing_against_the_rocky_shore.t2vzero.mp4,Waves crashing against the rocky shore,ModelZero,Short,0.94755995,0.805470587,0.892602158,108.0957098,7.061262376,7.364686469,7.212974423,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Blossoming_cherry_tree,_in_the_style_of_Hokusai.videofusion.mp4","Blossoming cherry tree, in the style of Hokusai",Video_Fusion,Short,0.31793934,0.363666647,0.187299093,11.61909254,-0.287334983,0.292079208,0.002372113,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_talented_rock_band_electrifying_a_stadium_crowd_with_their_high-energy_performance.aphantasia.mp4,A talented rock band electrifying a stadium crowd with their high-energy performance,Aphantasia,Long,0.621748,0.542818693,0.495881653,359.5607258,4.712665017,3.27619637,3.994430694,,,,,,,,
,,,,,,,,,,,,,,,,,,
Vibrant_tribute_to_the_departed_during_Dia_de_los_Muertos.videofusion.mp4,Vibrant tribute to the departed during Dia de los Muertos,Video_Fusion,Average,0.51579493,0.370012969,0.245601575,15.04811648,4.519389439,4.052186469,4.285787954,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_snow_leopard_camouflaged_among_the_snowy_peaks_of_the_Himalayas.aphantasia.mp4,A snow leopard camouflaged among the snowy peaks of the Himalayas,Aphantasia,Average,0.5139481,0.644978736,0.611816139,158.3380984,3.754331683,2.517739274,3.136035479,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_the_midst_of_a_lively_carnival_parade_samba_dancers_adorned_rio_de_janeiro._tuneavideo.gif,In the midst of a lively carnival parade samba dancers adorned rio de janeiro,Tune-a-Video,Long,0.96753544,0.409762375,0.118877925,45.31638418,6.48349835,6.232466997,6.357982674,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_takes_their_first_steps_stumbling_and_giggling_with_excitement.aphantasia.mp4,A child takes their first steps stumbling and giggling with excitement,Aphantasia,Average,0.29324096,0.486802774,0.334736938,37.28085461,4.215552805,3.52619637,3.870874588,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_hugging_a_loved_one.t2vsynthesis.mp4,A person hugging a loved one,T2VSynthesis,Short,0.7228538,0.720146261,0.546025467,7.32889134,6.397277228,5.812706271,6.10499175,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_timetraveling_scientist_accidentally_alters_history_causing_a_ripple_effect_throughout_the_universe._tuneavideo.gif,A timetraveling scientist accidentally alters history causing a ripple effect throughout the universe,Tune-a-Video,Long,0.50767004,0.39642508,0.106876075,177.2002768,3.474422442,3.398308581,3.436365512,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_field_of_sunflowers_stretching_as_far_as_the_eye_can_see,_with_a_blue_sky_overhead.videofusion.mp4","A field of sunflowers stretching as far as the eye can see, with a blue sky overhead",Video_Fusion,Long,0.3041374,0.639555705,0.660424868,16.4909534,6.730610561,6.361179868,6.545895215,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_painter_creating_a_colorful_masterpiece_on_a_canvas.aphantasia.mp4,A painter creating a colorful masterpiece on a canvas,Aphantasia,Short,0.29448974,0.441283852,0.693351059,15.39938753,3.069719472,2.692863036,2.881291254,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_birdseye_view_of_a_vast_desert_landscape_with_sand_dunes_stretching_as_far_as_the_eye_can_see.t2vsynthesis.mp4,A birdseye view of a vast desert landscape with sand dunes stretching as far as the eye can see,T2VSynthesis,Long,0.25654376,0.751171433,0.79883906,15.1464135,5.340140264,5.404290429,5.372215347,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_Dog_shakes_off_water_in_park.t2vsynthesis.mp4,A Dog shakes off water in park,T2VSynthesis,Short,0.41537577,0.771720453,0.647785695,17.46045777,6.08209571,6.27619637,6.17914604,,,,,,,,
,,,,,,,,,,,,,,,,,,
High_above_the_city_skyline_a_base_jumper_leaped_off_the_edge_of_a_skyscraper_hurtling_towards_the_ground_with_exhilarating_speed.aphantasia.mp4,High above the city skyline a base jumper leaped off the edge of a skyscraper hurtling towards the ground with exhilarating speed,Aphantasia,Long,0.41254085,0.446183794,0.476225891,13.22830782,4.024958746,2.794966997,3.409962872,,,,,,,,
,,,,,,,,,,,,,,,,,,
Gladiators_reenacted_ancient_battles_in_the_Colosseum_thrilling_spectators.aphantasia.mp4,Gladiators reenacted ancient battles in the Colosseum thrilling spectators,Aphantasia,Short,0.41154355,0.377678508,0.114554653,29.79285209,4.212665017,3.294966997,3.753816007,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_bird's-eye_view_of_a_vast_desert_landscape,_with_sand_dunes_stretching_as_far_as_the_eye_can_see.t2vzero.mp4","A bird's-eye view of a vast desert landscape, with sand dunes stretching as far as the eye can see",ModelZero,Long,0.31643313,0.79112158,0.854801083,25.91723183,5.838490099,5.870462046,5.854476073,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_dramatic_thunderstorm_with_lightning_illuminating_the_dark_sky_and_rain_pouring_down_in_torrents.aphantasia.mp4,A dramatic thunderstorm with lightning illuminating the dark sky and rain pouring down in torrents,Aphantasia,Long,0.43921173,0.699127725,0.595953636,11.38202812,4.987211221,3.500206271,4.243708746,,,,,,,,
,,,,,,,,,,,,,,,,,,
Surfers_catching_massive_waves.videofusion.mp4,Surfers catching massive waves,Video_Fusion,Short,0.38570136,0.460026754,0.888509242,42.86773396,6.54599835,6.594884488,6.570441419,,,,,,,,
,,,,,,,,,,,,,,,,,,
Surreal_desert_landscape_inspired_by_dalis_art.t2vsynthesis.mp4,Surreal desert landscape inspired by dalis art,T2VSynthesis,Short,0.74093133,0.474476831,0.323426565,158.9740686,5.42099835,5.544966997,5.482982674,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_oil_painting_portrays_an_anthropomorphic_female_green_fox_animal.t2vzero.mp4,An oil painting portrays an anthropomorphic female green fox animal,ModelZero,Average,0.9523622,0.806013004,0.820294285,399.7473712,6.512169967,6.765676568,6.638923268,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_baby_giggling_uncontrollably.t2vzero.mp4,A baby giggling uncontrollably,ModelZero,Short,0.93674976,0.711471429,0.618103409,33.26686358,7.117367987,7.406353135,7.261860561,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sun-kissed_strawberries_oozing_their_juices_as_they're_sliced_for_a_delicious_dessert.t2vzero.mp4,Sun-kissed strawberries oozing their juices as they're sliced for a delicious dessert,ModelZero,Long,0.32213616,0.680764516,0.732436466,232.6751124,4.749793729,6.46369637,5.60674505,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_slowmotion_shot_of_a_water_droplet_falling_into_a_still_pond_creating_ripples._tuneavideo.gif,A slowmotion shot of a water droplet falling into a still pond creating ripples,Tune-a-Video,Long,0.275434,0.740250212,0.541973114,29.27978379,5.879331683,5.902227723,5.890779703,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_street_performer_entertained_crowds_near_the_Statue_of_Liberty.aphantasia.mp4,A street performer entertained crowds near the Statue of Liberty,Aphantasia,Average,0.48389763,0.581692372,0.525631523,103.7724606,3.112211221,2.31580033,2.714005776,,,,,,,,
,,,,,,,,,,,,,,,,,,
Athletes_sprinting_towards_the_finish_line_pushing_their_limits._tuneavideo.gif,Athletes sprinting towards the finish line pushing their limits,Tune-a-Video,Short,0.97675216,0.375994086,0.638915181,5.925933272,4.587665017,4.525990099,4.556827558,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cup_of_steaming_hot_cocoa._tuneavideo.gif,A cup of steaming hot cocoa,Tune-a-Video,Short,0.9705855,0.695387957,0.633850098,202.7378319,6.242367987,6.736386139,6.489377063,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_child_takes_their_first_steps,_stumbling_and_giggling_with_excitement.videofusion.mp4","A child takes their first steps, stumbling and giggling with excitement",Video_Fusion,Average,0.57646036,0.4242791,0.426502959,17.01447996,6.709777228,6.073019802,6.391398515,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_street_artists_graffiti_mural_came_alive_the_characters_dancing_across_the_walls.t2vsynthesis.mp4,The street artists graffiti mural came alive the characters dancing across the walls,T2VSynthesis,Long,0.4244318,0.637240847,0.485395273,35.46482793,6.298886139,6.408415842,6.353650991,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_ladybug_crawling_on_a_leaf.t2vsynthesis.mp4,A ladybug crawling on a leaf,T2VSynthesis,Short,0.9261691,0.839353111,0.661761093,259.507389,7.078589109,7.156353135,7.117471122,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_field_of_daisies_swaying_in_the_wind.t2vzero.mp4,A field of daisies swaying in the wind,ModelZero,Short,0.91778725,0.815284164,0.787160444,71.96965079,7.078589109,7.239686469,7.159137789,,,,,,,,
,,,,,,,,,,,,,,,,,,
"With_long_flowing_hair_and_a_shimmering_tail,_the_mermaid_gracefully_swam_through_the_crystal-clear_waters.t2vzero.mp4","With long flowing hair and a shimmering tail, the mermaid gracefully swam through the crystal-clear waters",ModelZero,Long,0.52819955,0.578456418,0.723049164,77.52395573,6.118605611,6.376650165,6.247627888,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_Dog_shakes_off_water_in_park.t2vzero.mp4,A Dog shakes off water in park,ModelZero,Short,0.3986383,0.701819898,0.709476757,22.56236226,6.786922442,7.031353135,6.909137789,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_front_of_the_Eiffel_Tower,_the_artist_painted_a_vibrant_cityscape.t2vzero.mp4","In front of the Eiffel Tower, the artist painted a vibrant cityscape",ModelZero,Long,0.7936609,0.714118422,0.862793064,7.116237997,5.874793729,6.875,6.374896865,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_roaring_lion_standing_proudly_on_a_rocky_outcrop.t2vzero.mp4,A roaring lion standing proudly on a rocky outcrop,ModelZero,Short,0.30140597,0.758873937,0.623375702,127.4228425,6.411922442,7.114686469,6.763304456,,,,,,,,
,,,,,,,,,,,,,,,,,,
Santa_claus_on_drugs._tuneavideo.gif,Santa claus on drugs,Tune-a-Video,Short,0.9619417,0.756674711,0.484792858,8.56420586,4.528052805,4.69080033,4.609426568,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_street_performer_entertained_crowds_near_the_Statue_of_Liberty.t2vzero.mp4,A street performer entertained crowds near the Statue of Liberty,ModelZero,Average,0.8441963,0.405047509,0.237278247,8.55816895,4.775165017,5.771039604,5.273102311,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_takes_their_first_steps_stumbling_and_giggling_with_excitement.t2vsynthesis.mp4,A child takes their first steps stumbling and giggling with excitement,T2VSynthesis,Average,0.49266183,0.450427305,0.30318257,6.571346476,7.17120462,6.291254125,6.731229373,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_bubbles_and_watching_them_float_gracefully_in_the_air.t2vsynthesis.mp4,A child blowing bubbles and watching them float gracefully in the air,T2VSynthesis,Long,0.6736686,0.452850557,0.412284438,69.55267828,4.702557756,4.227310231,4.464933994,,,,,,,,
,,,,,,,,,,,,,,,,,,
Flamenco_dancers_passionately_moved_to_the_rhythm_of_spanish_guitar_in_seville._tuneavideo.gif,Flamenco dancers passionately moved to the rhythm of spanish guitar in seville,Tune-a-Video,Long,0.8255824,0.458518159,0.530631483,28.84914424,5.261963696,4.92120462,5.091584158,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_musicians_performing_a_lively_concert._tuneavideo.gif,A group of musicians performing a lively concert,Tune-a-Video,Short,0.51384354,0.474006978,0.360286653,7.954522966,2.548679868,2.763613861,2.656146865,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_fast_snail_rushes_to_the_grocery_store._tuneavideo.gif,A fast snail rushes to the grocery store,Tune-a-Video,Short,0.92260796,0.673303711,0.263173372,72.86328171,4.011963696,4.981435644,4.49669967,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_mechanic_repairs_a_broken_engine.t2vsynthesis.mp4,A mechanic repairs a broken engine,T2VSynthesis,Short,0.90053165,0.703230246,0.521986103,73.87712203,7.271452145,6.583333333,6.927392739,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_old_witch_with_a_wart_on_her_nose_and_in_a_sharp_hat_brews_a_love_potion_from_fly_agaric._tuneavideo.gif,An old witch with a wart on her nose and in a sharp hat brews a love potion from fly agaric,Tune-a-Video,Long,0.86953866,0.698883398,0.400381714,16.74778545,4.323844884,4.032178218,4.178011551,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_gymnast_executes_a_flawless_routine_on_the_balance_beam.videofusion.mp4,A gymnast executes a flawless routine on the balance beam,Video_Fusion,Average,0.2848578,0.439163168,0.464700158,30.39127643,3.99339934,3.805280528,3.899339934,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cat_chasing_a_laser_pointer.t2vzero.mp4,A cat chasing a laser pointer,ModelZero,Short,0.9531096,0.75266784,0.673584366,35.97498108,4.471534653,6.311056106,5.39129538,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_bookstore_is_a_labyrinth_of_forgotten_stories.aphantasia.mp4,The old bookstore is a labyrinth of forgotten stories,Aphantasia,Short,0.59297913,0.392727962,0.474093285,52.32618033,4.035066007,3.693481848,3.864273928,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_butterfly_landing_on_a_flower.t2vsynthesis.mp4,A butterfly landing on a flower,T2VSynthesis,Short,0.590354,0.593516947,0.656775729,50.4901808,5.938118812,5.860148515,5.899133664,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_statue_of_a_man_coming_to_life_with_a_heroic_pose.t2vsynthesis.mp4,A statue of a man coming to life with a heroic pose,T2VSynthesis,Long,0.2035498,0.775832904,0.63772138,37.74455469,5.42120462,5.568481848,5.494843234,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_rainbow-colored_waterfall_that_turns_everything_it_touches_into_candy.videofusion.mp4,A rainbow-colored waterfall that turns everything it touches into candy,Video_Fusion,Average,0.7615657,0.669077074,0.481726138,178.5966317,0.962871287,1.403052805,1.182962046,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_explorers_discovering_ancient_ruins_in_the_heart_of_a_dense_jungle._tuneavideo.gif,A group of explorers discovering ancient ruins in the heart of a dense jungle,Tune-a-Video,Long,0.6991405,0.417390756,0.286905199,31.30756248,2.129537954,2.763613861,2.446575908,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_man_at_a_royal_banquet_confidently_wears_an_asymmetrical_gown.aphantasia.mp4,A man at a royal banquet confidently wears an asymmetrical gown,Aphantasia,Average,0.39635974,0.487305213,0.309611874,28.47060693,3.254537954,2.810643564,3.032590759,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_street_artist's_graffiti_mural_came_alive,_the_characters_dancing_across_the_walls.videofusion.mp4","The street artist's graffiti mural came alive, the characters dancing across the walls",Video_Fusion,Long,0.4656217,0.48263182,0.375724061,192.8034297,4.173679868,4.143976898,4.158828383,,,,,,,,
,,,,,,,,,,,,,,,,,,
Captivated_by_its_beauty_a_couple_exchanged_vows_at_the_Taj_Mahal.aphantasia.mp4,Captivated by its beauty a couple exchanged vows at the Taj Mahal,Aphantasia,Long,0.6331103,0.398791618,0.366455727,96.74476951,3.688118812,2.714521452,3.201320132,,,,,,,,
,,,,,,,,,,,,,,,,,,
Living_soap_and_toothbrush_dancing_tango_on_the_bathroom_sink._tuneavideo.gif,Living soap and toothbrush dancing tango on the bathroom sink,Tune-a-Video,Average,0.57027626,0.668609857,0.581497431,18.89467924,3.104785479,3.435643564,3.270214522,,,,,,,,
,,,,,,,,,,,,,,,,,,
With_a_flick_of_her_wrist_the_magician_transformed_a_deck_of_cards_into_a_swarm_of_butterflies.aphantasia.mp4,With a flick of her wrist the magician transformed a deck of cards into a swarm of butterflies,Aphantasia,Long,0.49794066,0.637379357,0.465088539,40.13431265,2.922029703,2.875825083,2.898927393,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_out_birthday_candles.videofusion.mp4,A child blowing out birthday candles,Video_Fusion,Short,0.44256097,0.728178109,0.80012722,57.38662491,5.905115512,6.20379538,6.054455446,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_talented_rock_band_electrifying_a_stadium_crowd_with_their_highenergy_performance._tuneavideo.gif,A talented rock band electrifying a stadium crowd with their highenergy performance,Tune-a-Video,Long,0.7680039,0.489262107,0.450906426,24.2111417,7.113448845,7.068481848,7.090965347,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_close-up_of_a_chameleon_changing_colors_to_blend_with_its_surroundings.t2vzero.mp4,A close-up of a chameleon changing colors to blend with its surroundings,ModelZero,Long,0.9076723,0.715812498,0.589235783,151.6588875,5.21369637,6.693481848,5.953589109,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_out_birthday_candles.aphantasia.mp4,A child blowing out birthday candles,Aphantasia,Short,0.4348086,0.678844792,0.769595261,20.5621934,3.729785479,2.834158416,3.281971948,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_old_witch_with_a_wart_on_her_nose_and_in_a_sharp_hat_brews_a_love_potion_from_fly_agaric.t2vsynthesis.mp4,An old witch with a wart on her nose and in a sharp hat brews a love potion from fly agaric,T2VSynthesis,Long,0.9164142,0.437595121,0.590244929,11.57681523,4.11839934,4.977722772,4.548061056,,,,,,,,
,,,,,,,,,,,,,,,,,,
Children_playing_a_game_of_soccer_in_a_neighborhood.aphantasia.mp4,Children playing a game of soccer in a neighborhood,Aphantasia,Short,0.4182046,0.687922456,0.659817047,23.06461666,4.313118812,3.185643564,3.749381188,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_the_dusty_desert_a_group_of_explorers_trudged_through_the_scorching_heat_their_faces_shielded_from_the_relentless_sun_by_widebrimmed_hats._tuneavideo.gif,In the dusty desert a group of explorers trudged through the scorching heat their faces shielded from the relentless sun by widebrimmed hats,Tune-a-Video,Long,0.6574765,0.641701547,0.479901016,12.77886089,6.20709571,5.574669967,5.890882839,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_girl_wearing_two_pairs_of_sunglasses.aphantasia.mp4,A girl wearing two pairs of sunglasses,Aphantasia,Short,0.26896912,0.67185359,0.64732666,19.11750818,3.229785479,2.292491749,2.761138614,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_dark_grey-skinned_female_goblin_wields_an_oversized_red_axe.t2vsynthesis.mp4,A dark grey-skinned female goblin wields an oversized red axe,T2VSynthesis,Average,0.67350984,0.500551823,0.463460922,19.20914239,6.313118812,5.916666667,6.11489274,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_football_match._tuneavideo.gif,A football match,Tune-a-Video,Short,0.84095156,0.445535328,0.366459012,529.3205005,3.067244224,4.162541254,3.614892739,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Against_the_backdrop_of_a_breathtaking_sunset,_a_couple_by_the_ocean_embraces_each_other's_hands_and_joyfully_dashes_forward.t2vzero.mp4","Against the backdrop of a breathtaking sunset, a couple by the ocean embraces each other's hands and joyfully dashes forward",ModelZero,Long,0.7343385,0.560512354,0.420035696,6.360260175,3.326732673,3.704207921,3.515470297,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_house_made_entirely_of_candy_and_chocolate._tuneavideo.gif,A house made entirely of candy and chocolate,Tune-a-Video,Short,0.8154073,0.790022744,0.562544346,10.22660666,7.212871287,6.666254125,6.939562706,,,,,,,,
,,,,,,,,,,,,,,,,,,
Captivated_by_its_beauty_a_couple_exchanged_vows_at_the_taj_mahal.t2vsynthesis.mp4,Captivated by its beauty a couple exchanged vows at the taj mahal,T2VSynthesis,Long,0.7649817,0.475602048,0.488909944,107.6137175,6.215346535,5.986386139,6.100866337,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_slow-motion_shot_of_a_water_droplet_falling_into_a_still_pond,_creating_ripples.videofusion.mp4","A slow-motion shot of a water droplet falling into a still pond, creating ripples",Video_Fusion,Long,0.253276,0.61591477,0.47341404,713.1491503,6.733085809,7.084158416,6.908622113,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_family_gathers_around_the_dinner_table,_sharing_stories_and_laughter.videofusion.mp4","A family gathers around the dinner table, sharing stories and laughter",Video_Fusion,Average,0.7427787,0.66549886,0.591901652,20.34971585,7.471947195,7.084570957,7.278259076,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_chef_preparing_a_delicious_meal_in_a_bustling_kitchen.t2vzero.mp4,A chef preparing a delicious meal in a bustling kitchen,ModelZero,Average,0.78811634,0.838186399,0.867717457,51.4706187,7.268151815,7.332920792,7.300536304,,,,,,,,
,,,,,,,,,,,,,,,,,,
Philosophy_teacher_giving_a_lecture_on_the_beach._t2vzero.mp4,Philosophy teacher giving a lecture on the beach,ModelZero,Short,0.7137438,0.689468586,0.484678745,32.99404849,5.021452145,5.685643564,5.353547855,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_atomic_cloud_fire_explosion_trapped_inside_a_snow_globe.aphantasia.mp4,An atomic cloud fire explosion trapped inside a snow globe,Aphantasia,Average,0.46958917,0.701197823,0.455596924,336.8520843,4.563118812,3.477310231,4.020214522,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tom_Hanks_embarking_on_a_thrilling_adventure_through_time_and_space.t2vzero.mp4,Tom Hanks embarking on a thrilling adventure through time and space,ModelZero,Average,0.9221005,0.423873619,0.312132072,13.18724761,5.760313531,6.759075908,6.25969472,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_playful_puppy_frolicking_in_a_field_of_flowers,_chasing_butterflies_and_rolling_in_the_grass.videofusion.mp4","A playful puppy frolicking in a field of flowers, chasing butterflies and rolling in the grass",Video_Fusion,Long,0.413033,0.721877535,0.587513987,28.58279304,6.754537954,6.540016502,6.647277228,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_sun_sets_over_the_calm_ocean_painting_the_sky_in_hues_of_pink_and_orange.t2vsynthesis.mp4,The sun sets over the calm ocean painting the sky in hues of pink and orange,T2VSynthesis,Long,0.41391176,0.64135508,0.637141101,18.74053626,4.96369637,6.648514851,5.806105611,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_stylish_black-and-white_detective_piecing_together_clues_in_a_rain-soaked_city.videofusion.mp4,A stylish black-and-white detective piecing together clues in a rain-soaked city,Video_Fusion,Average,0.45159882,0.391687588,0.417757956,73.04168277,5.846534653,6.413366337,6.129950495,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_anthropomorphic_thresher_shark_in_knight_armor_drops_its_sword.aphantasia.mp4,An anthropomorphic thresher shark in knight armor drops its sword,Aphantasia,Average,0.2829393,0.677432353,0.552554893,15.1436959,3.351485149,2.631188119,2.991336634,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_gymnast_executes_a_flawless_routine_on_the_balance_beam.t2vzero.mp4,A gymnast executes a flawless routine on the balance beam,ModelZero,Average,0.96776336,0.806000557,0.803802395,483.1776508,6.396452145,5.977310231,6.186881188,,,,,,,,
,,,,,,,,,,,,,,,,,,
Candle_illuminated_ancient_manuscript.aphantasia.mp4,Candle illuminated ancient manuscript,Aphantasia,Short,0.578918,0.405756002,0.552888412,91.22734231,3.845709571,3.037541254,3.441625413,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_friendly_dragon_that_breathes_bubbles_instead_of_fire.t2vzero.mp4,A friendly dragon that breathes bubbles instead of fire,ModelZero,Short,0.91840994,0.668352411,0.68971386,13.92051812,6.796617162,7.625825083,7.211221123,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_a_postapocalyptic_world_a_group_of_survivors_embarks_on_a_perilous_journey_to_find_sanctuary._tuneavideo.gif,In a postapocalyptic world a group of survivors embarks on a perilous journey to find sanctuary,Tune-a-Video,Long,0.90216744,0.413810238,0.201855898,8.658297906,4.604785479,5.288366337,4.946575908,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_roaring_lion_standing_proudly_on_a_rocky_outcrop.videofusion.mp4,A roaring lion standing proudly on a rocky outcrop,Video_Fusion,Short,0.48017544,0.793081907,0.798502223,107.1795138,6.587871287,6.305693069,6.446782178,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_thrilling_motorbike_race_through_a_neon-lit_cyberpunk_metropolis.aphantasia.mp4,A thrilling motorbike race through a neon-lit cyberpunk metropolis,Aphantasia,Short,0.70965683,0.395624359,0.50950489,92.69232834,4.873762376,3.685643564,4.27970297,,,,,,,,
,,,,,,,,,,,,,,,,,,
Mushrooms_and_moss_adorn_a_tree_in_a_magical_fairytale_forest._tuneavideo.gif,Mushrooms and moss adorn a tree in a magical fairytale forest,Tune-a-Video,Average,0.9640114,0.447175996,0.539937496,101.7477127,5.010313531,6.393976898,5.702145215,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_bookstore_is_a_labyrinth_of_forgotten_stories._tuneavideo.gif,The old bookstore is a labyrinth of forgotten stories,Tune-a-Video,Short,0.44793552,0.410673399,0.460562736,49.82944929,4.771452145,4.935643564,4.853547855,,,,,,,,
,,,,,,,,,,,,,,,,,,
Albert_einstein_scribbles_equations_on_a_chalkboard._tuneavideo.gif,Albert einstein scribbles equations on a chalkboard,Tune-a-Video,Short,0.60037315,0.528528598,0.411398411,11.80523523,4.604785479,4.745874587,4.675330033,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_garden_filled_with_singing_plants_that_harmonize_with_each_other.t2vsynthesis.mp4,A garden filled with singing plants that harmonize with each other,T2VSynthesis,Average,0.6553985,0.589584532,0.565919813,48.49407302,3.896452145,4.227310231,4.061881188,,,,,,,,
,,,,,,,,,,,,,,,,,,
Snowflakes_gently_falling_from_the_sky.videofusion.mp4,Snowflakes gently falling from the sky,Video_Fusion,Short,0.6273875,0.829996476,0.874679438,4.899628395,6.462871287,6.366749175,6.414810231,,,,,,,,
,,,,,,,,,,,,,,,,,,
Candle_illuminated_ancient_manuscript.videofusion.mp4,Candle illuminated ancient manuscript,Video_Fusion,Short,0.17374599,0.390746402,0.471958892,26.56823546,3.090346535,3.245874587,3.168110561,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_ladybug_crawling_on_a_leaf.t2vzero.mp4,A ladybug crawling on a leaf,ModelZero,Short,0.9313682,0.837186242,0.603210449,259.5816924,6.951732673,6.061056106,6.50639439,,,,,,,,
,,,,,,,,,,,,,,,,,,
